@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lDisHandTip numeric
@attribute lDisHandThumb numeric
@attribute lDisTipThumb numeric
@attribute outputs-1 {0,1,2}

@data
18411,'2016/04/30 12:58:17:220',9,0.681531,0.757551,0.076407,1
18412,'2016/04/30 12:58:17:237',9,0.684239,0.759548,0.075881,1
18413,'2016/04/30 12:58:17:254',9,0.686718,0.762483,0.076543,1
18414,'2016/04/30 12:58:17:270',9,0.686718,0.762483,0.076543,1
18415,'2016/04/30 12:58:17:286',9,0.686997,0.762236,0.075382,1
18416,'2016/04/30 12:58:17:302',9,0.686997,0.762893,0.076589,1
18417,'2016/04/30 12:58:17:320',9,0.687489,0.763056,0.075698,1
18418,'2016/04/30 12:58:17:336',9,0.687489,0.766606,0.079999,1
18419,'2016/04/30 12:58:17:353',9,0.687892,0.76692,0.079527,1
18420,'2016/04/30 12:58:17:369',9,0.688448,0.765642,0.078024,1
18421,'2016/04/30 12:58:17:385',9,0.688244,0.765435,0.078024,1
18422,'2016/04/30 12:58:17:404',9,0.690086,0.767044,0.078075,1
18423,'2016/04/30 12:58:17:420',9,0.688586,0.767117,0.079309,1
18424,'2016/04/30 12:58:17:437',9,0.688586,0.767117,0.079309,1
18425,'2016/04/30 12:58:17:453',9,0.690005,0.767241,0.077338,1
18426,'2016/04/30 12:58:17:469',9,0.690005,0.767777,0.078564,1
18427,'2016/04/30 12:58:17:487',9,0.691519,0.7701,0.079537,1
18428,'2016/04/30 12:58:17:504',9,0.691519,0.7701,0.079537,1
18429,'2016/04/30 12:58:17:521',9,0.692596,0.770834,0.07911,1
18430,'2016/04/30 12:58:17:535',9,0.692596,0.770834,0.07911,1
18431,'2016/04/30 12:58:17:553',9,0.691083,0.770551,0.079835,1
18432,'2016/04/30 12:58:17:569',9,0.691083,0.76994,0.079476,1
18433,'2016/04/30 12:58:17:588',9,0.693542,0.770808,0.078054,1
18434,'2016/04/30 12:58:17:605',9,0.693542,0.770808,0.078054,1
18435,'2016/04/30 12:58:17:619',9,0.693662,0.770921,0.078054,1
18436,'2016/04/30 12:58:17:637',9,0.697753,0.774657,0.077694,1
18437,'2016/04/30 12:58:17:652',9,0.698261,0.773989,0.076057,1
18438,'2016/04/30 12:58:17:669',9,0.698261,0.774476,0.076725,1
18439,'2016/04/30 12:58:17:686',9,0.698004,0.774403,0.076719,1
18440,'2016/04/30 12:58:17:704',9,0.699839,0.776633,0.077423,1
18441,'2016/04/30 12:58:17:720',9,0.704816,0.777431,0.073414,1
18442,'2016/04/30 12:58:17:735',9,0.704816,0.782316,0.07811,1
18443,'2016/04/30 12:58:17:754',9,0.707476,0.785232,0.078403,1
18444,'2016/04/30 12:58:17:769',9,0.707476,0.785232,0.078403,1
18445,'2016/04/30 12:58:17:786',9,0.708957,0.784935,0.076503,1
18446,'2016/04/30 12:58:17:803',9,0.708957,0.787158,0.078908,1
18447,'2016/04/30 12:58:17:820',9,0.711654,0.790598,0.079509,1
18448,'2016/04/30 12:58:17:835',9,0.711654,0.790598,0.079509,1
18449,'2016/04/30 12:58:17:856',9,0.712354,0.790724,0.078779,1
18450,'2016/04/30 12:58:17:868',9,0.712354,0.790724,0.078779,1
18451,'2016/04/30 12:58:17:886',9,0.71497,0.790655,0.076305,1
18452,'2016/04/30 12:58:17:903',9,0.71497,0.7934,0.079017,1
18453,'2016/04/30 12:58:17:919',9,0.717574,0.79537,0.078289,1
18454,'2016/04/30 12:58:17:937',9,0.717574,0.79537,0.078289,1
18455,'2016/04/30 12:58:17:952',9,0.718657,0.79452,0.07638,1
18456,'2016/04/30 12:58:17:971',9,0.718657,0.795919,0.077888,1
18457,'2016/04/30 12:58:17:986',9,0.7166,0.795202,0.079045,1
18458,'2016/04/30 12:58:18:005',9,0.719406,0.798621,0.079857,1
18459,'2016/04/30 12:58:18:019',9,0.718977,0.798004,0.079629,1
18460,'2016/04/30 12:58:18:035',9,0.718463,0.798761,0.080853,1
18461,'2016/04/30 12:58:18:052',9,0.719609,0.798424,0.079501,1
18462,'2016/04/30 12:58:18:072',9,0.719609,0.798874,0.079802,1
18463,'2016/04/30 12:58:18:087',9,0.71904,0.798303,0.079802,1
18464,'2016/04/30 12:58:18:102',9,0.723073,0.803207,0.080892,1
18465,'2016/04/30 12:58:18:119',9,0.722542,0.802675,0.080892,1
18466,'2016/04/30 12:58:18:137',9,0.722332,0.802221,0.080551,1
18467,'2016/04/30 12:58:18:152',9,0.722518,0.80217,0.080268,1
18468,'2016/04/30 12:58:18:170',9,0.722053,0.801005,0.079587,1
18469,'2016/04/30 12:58:18:185',9,0.723813,0.800916,0.077631,1
18470,'2016/04/30 12:58:18:204',9,0.723813,0.802738,0.079705,1
18471,'2016/04/30 12:58:18:219',9,0.724343,0.802675,0.078832,1
18472,'2016/04/30 12:58:18:238',9,0.724343,0.803167,0.079677,1
18473,'2016/04/30 12:58:18:252',9,0.721826,0.802518,0.081117,1
18474,'2016/04/30 12:58:18:268',9,0.721826,0.803203,0.082136,1
18475,'2016/04/30 12:58:18:288',9,0.72028,0.798347,0.079033,1
18476,'2016/04/30 12:58:18:302',9,0.72028,0.798347,0.079033,1
18477,'2016/04/30 12:58:18:320',9,0.720162,0.797276,0.077808,1
18478,'2016/04/30 12:58:18:337',9,0.720162,0.797276,0.077808,1
18479,'2016/04/30 12:58:18:354',9,0.717515,0.795674,0.07911,1
18480,'2016/04/30 12:58:18:369',9,0.717515,0.795674,0.07911,1
18481,'2016/04/30 12:58:18:386',9,0.715461,0.791079,0.076322,1
18482,'2016/04/30 12:58:18:403',9,0.715461,0.79294,0.078524,1
18483,'2016/04/30 12:58:18:420',9,0.711017,0.79379,0.08331,1
18484,'2016/04/30 12:58:18:436',9,0.711017,0.790341,0.080586,1
18485,'2016/04/30 12:58:18:452',9,0.706934,0.789802,0.083537,1
18486,'2016/04/30 12:58:18:470',9,0.706934,0.788757,0.084232,1
18487,'2016/04/30 12:58:18:486',9,0.706733,0.788562,0.084232,1
18488,'2016/04/30 12:58:18:505',9,0.703343,0.781417,0.078936,1
18489,'2016/04/30 12:58:18:518',9,0.699724,0.781272,0.082231,1
18490,'2016/04/30 12:58:18:537',9,0.699724,0.780521,0.083249,1
18491,'2016/04/30 12:58:18:553',9,0.696548,0.77452,0.07904,1
18492,'2016/04/30 12:58:18:568',9,0.696548,0.77452,0.07904,1
18493,'2016/04/30 12:58:18:589',9,0.692381,0.771345,0.080975,1
18494,'2016/04/30 12:58:18:603',9,0.692381,0.771345,0.080975,1
18495,'2016/04/30 12:58:18:621',9,0.688827,0.765625,0.078146,1
18496,'2016/04/30 12:58:18:636',9,0.688827,0.765625,0.078146,1
18497,'2016/04/30 12:58:18:652',9,0.685376,0.765645,0.081873,1
18498,'2016/04/30 12:58:18:671',9,0.685376,0.762133,0.079102,1
18499,'2016/04/30 12:58:18:687',9,0.679295,0.762174,0.085559,1
18500,'2016/04/30 12:58:18:703',9,0.679295,0.757696,0.081105,1
18501,'2016/04/30 12:58:18:720',9,0.679291,0.757693,0.081105,1
18502,'2016/04/30 12:58:18:737',9,0.674484,0.752624,0.080495,1
18503,'2016/04/30 12:58:18:753',9,0.667655,0.752936,0.088905,1
18504,'2016/04/30 12:58:18:771',9,0.667655,0.746912,0.08151,1
18505,'2016/04/30 12:58:18:786',9,0.667655,0.746912,0.08151,1
18506,'2016/04/30 12:58:18:802',9,0.663312,0.742007,0.081025,1
18507,'2016/04/30 12:58:18:820',9,0.662616,0.742449,0.082169,1
18508,'2016/04/30 12:58:18:836',9,0.659194,0.737564,0.080037,1
18509,'2016/04/30 12:58:18:854',9,0.653184,0.733263,0.082383,1
18510,'2016/04/30 12:58:18:868',9,0.653184,0.733263,0.082383,1
18511,'2016/04/30 12:58:18:888',9,0.653278,0.733349,0.082383,1
18512,'2016/04/30 12:58:18:902',9,0.64975,0.729335,0.081732,1
18513,'2016/04/30 12:58:18:919',9,0.645479,0.727619,0.08441,1
18514,'2016/04/30 12:58:18:937',9,0.645479,0.727619,0.08441,1
18515,'2016/04/30 12:58:18:952',9,0.643097,0.728239,0.088447,1
18516,'2016/04/30 12:58:18:972',9,0.643097,0.728239,0.088447,1
18517,'2016/04/30 12:58:18:986',9,0.641668,0.72814,0.089942,1
18518,'2016/04/30 12:58:19:004',9,0.638986,0.723258,0.087947,1
18519,'2016/04/30 12:58:19:018',9,0.638986,0.723258,0.087947,1
18520,'2016/04/30 12:58:19:039',9,0.636887,0.717618,0.083401,1
18521,'2016/04/30 12:58:19:052',9,0.635516,0.717435,0.084531,1
18522,'2016/04/30 12:58:19:068',9,0.635516,0.717435,0.084531,1
18523,'2016/04/30 12:58:19:087',9,0.635516,0.717435,0.084531,1
18524,'2016/04/30 12:58:19:103',9,0.635516,0.717435,0.084531,1
18525,'2016/04/30 12:58:19:120',9,0.633486,0.714982,0.084131,1
18526,'2016/04/30 12:58:19:138',9,0.633486,0.714982,0.084131,1
18527,'2016/04/30 12:58:19:151',9,0.631083,0.713786,0.085456,1
18528,'2016/04/30 12:58:19:168',9,0.628853,0.71007,0.08444,1
18529,'2016/04/30 12:58:19:186',9,0.628853,0.71007,0.08444,1
18530,'2016/04/30 12:58:19:204',9,0.627728,0.711285,0.086481,1
18531,'2016/04/30 12:58:19:220',9,0.631238,0.709673,0.081095,1
18532,'2016/04/30 12:58:19:239',9,0.631238,0.709673,0.081095,1
18533,'2016/04/30 12:58:19:252',9,0.631238,0.709673,0.081095,1
18534,'2016/04/30 12:58:19:271',9,0.631238,0.709673,0.081095,1
18535,'2016/04/30 12:58:19:286',9,0.62927,0.708182,0.081834,1
18536,'2016/04/30 12:58:19:303',9,0.628565,0.709682,0.086667,1
18537,'2016/04/30 12:58:19:319',9,0.628565,0.712956,0.087358,1
18538,'2016/04/30 12:58:19:336',9,0.628553,0.713035,0.090123,1
18539,'2016/04/30 12:58:19:353',9,0.628553,0.708912,0.082836,1
18540,'2016/04/30 12:58:19:370',9,0.629236,0.710601,0.084139,1
18541,'2016/04/30 12:58:19:387',9,0.629236,0.710601,0.084139,1
18542,'2016/04/30 12:58:19:402',9,0.632698,0.71201,0.081504,1
18543,'2016/04/30 12:58:19:422',9,0.632698,0.71201,0.081504,1
18544,'2016/04/30 12:58:19:435',9,0.631576,0.711341,0.082016,1
18545,'2016/04/30 12:58:19:455',9,0.631576,0.711341,0.082016,1
18546,'2016/04/30 12:58:19:469',9,0.632799,0.712438,0.081932,1
18547,'2016/04/30 12:58:19:488',9,0.632799,0.712438,0.081932,1
18548,'2016/04/30 12:58:19:503',9,0.632869,0.711472,0.080851,1
18549,'2016/04/30 12:58:19:521',9,0.632869,0.711472,0.080851,1
18550,'2016/04/30 12:58:19:535',9,0.630939,0.709195,0.080222,1
18551,'2016/04/30 12:58:19:551',9,0.630939,0.709195,0.080222,1
18552,'2016/04/30 12:58:19:569',9,0.629516,0.709861,0.083089,1
18553,'2016/04/30 12:58:19:585',9,0.629516,0.709095,0.081496,1
18554,'2016/04/30 12:58:19:605',9,0.627758,0.706792,0.080725,1
18555,'2016/04/30 12:58:19:620',9,0.627758,0.706792,0.080725,1
18556,'2016/04/30 12:58:19:637',9,0.625624,0.705618,0.082104,1
18557,'2016/04/30 12:58:19:653',9,0.625624,0.705618,0.082104,1
18558,'2016/04/30 12:58:19:670',9,0.625688,0.703761,0.080107,1
18559,'2016/04/30 12:58:19:687',9,0.625688,0.703761,0.080107,1
18560,'2016/04/30 12:58:19:704',9,0.624668,0.70525,0.082659,1
18561,'2016/04/30 12:58:19:721',9,0.624668,0.70525,0.082659,1
18562,'2016/04/30 12:58:19:735',9,0.623519,0.702918,0.081084,1
18563,'2016/04/30 12:58:19:753',9,0.623519,0.702918,0.081084,1
18564,'2016/04/30 12:58:19:771',9,0.622239,0.701998,0.081011,1
18565,'2016/04/30 12:58:19:786',9,0.622239,0.701998,0.081011,1
18566,'2016/04/30 12:58:19:805',9,0.621126,0.702053,0.082092,1
18567,'2016/04/30 12:58:19:821',9,0.621126,0.702053,0.082092,1
18568,'2016/04/30 12:58:19:835',9,0.61821,0.70214,0.086005,1
18569,'2016/04/30 12:58:19:853',9,0.61821,0.694884,0.077046,1
18570,'2016/04/30 12:58:19:870',9,0.61705,0.696601,0.079819,1
18571,'2016/04/30 12:58:19:888',9,0.61705,0.696601,0.079819,1
18572,'2016/04/30 12:58:19:904',9,0.615258,0.693126,0.078387,1
18573,'2016/04/30 12:58:19:918',9,0.615258,0.693126,0.078387,1
18574,'2016/04/30 12:58:19:935',9,0.613659,0.69351,0.080163,1
18575,'2016/04/30 12:58:19:954',9,0.613659,0.69351,0.080163,1
18576,'2016/04/30 12:58:19:969',9,0.687514,0.767184,0.079926,1
18577,'2016/04/30 12:58:19:986',9,0.687514,0.767184,0.079926,1
18578,'2016/04/30 12:58:20:004',9,0.685892,0.765872,0.080272,1
18579,'2016/04/30 12:58:20:019',9,0.685892,0.765872,0.080272,1
18580,'2016/04/30 12:58:20:038',9,0.685892,0.765872,0.080272,1
18581,'2016/04/30 12:58:20:052',9,0.683564,0.761495,0.078223,1
18582,'2016/04/30 12:58:20:073',9,0.681279,0.76013,0.079487,1
18583,'2016/04/30 12:58:20:088',9,0.681279,0.76013,0.079487,1
18584,'2016/04/30 12:58:20:103',9,0.678913,0.755886,0.077468,1
18585,'2016/04/30 12:58:20:119',9,0.678913,0.755886,0.077468,1
18586,'2016/04/30 12:58:20:138',9,0.676128,0.754225,0.079115,1
18587,'2016/04/30 12:58:20:153',9,0.676128,0.754225,0.079115,1
18588,'2016/04/30 12:58:20:169',9,0.675131,0.752748,0.078483,1
18589,'2016/04/30 12:58:20:188',9,0.675131,0.752748,0.078483,1
18590,'2016/04/30 12:58:20:202',9,0.676212,0.754618,0.07959,1
18591,'2016/04/30 12:58:20:219',9,0.676212,0.754618,0.07959,1
18592,'2016/04/30 12:58:20:238',9,0.675364,0.752948,0.079083,1
18593,'2016/04/30 12:58:20:252',9,0.675364,0.752948,0.079083,1
18594,'2016/04/30 12:58:20:270',9,0.67555,0.752617,0.078025,1
18595,'2016/04/30 12:58:20:286',9,0.67555,0.752617,0.078025,1
18596,'2016/04/30 12:58:20:305',9,0.675391,0.753845,0.080147,1
18597,'2016/04/30 12:58:20:321',9,0.675391,0.753845,0.080147,1
18598,'2016/04/30 12:58:20:336',9,0.676594,0.755153,0.080418,1
18599,'2016/04/30 12:58:20:352',9,0.676594,0.755153,0.080418,1
18600,'2016/04/30 12:58:20:372',9,0.604015,0.679353,0.077621,1
18601,'2016/04/30 12:58:20:386',9,0.604015,0.679353,0.077621,1
18602,'2016/04/30 12:58:20:404',9,0.582259,0.659852,0.080518,1
18603,'2016/04/30 12:58:20:420',9,0.582259,0.659852,0.080518,1
18604,'2016/04/30 12:58:20:437',9,0.582035,0.661255,0.082556,1
18605,'2016/04/30 12:58:20:453',9,0.582035,0.661255,0.082556,1
18606,'2016/04/30 12:58:20:470',9,0.582114,0.656061,0.076252,1
18607,'2016/04/30 12:58:20:485',9,0.582114,0.656061,0.076252,1
18608,'2016/04/30 12:58:20:505',9,0.584382,0.663826,0.082408,1
18609,'2016/04/30 12:58:20:519',9,0.584382,0.663826,0.082408,1
18610,'2016/04/30 12:58:20:537',9,0.578086,0.657591,0.082688,1
18611,'2016/04/30 12:58:20:551',9,0.578086,0.657591,0.082688,1
18612,'2016/04/30 12:58:20:572',9,0.579439,0.657909,0.082163,1
18613,'2016/04/30 12:58:20:585',9,0.579439,0.657909,0.082163,1
18614,'2016/04/30 12:58:20:605',9,0.580815,0.656823,0.079255,1
18615,'2016/04/30 12:58:20:619',9,0.580815,0.656823,0.079255,1
18616,'2016/04/30 12:58:20:638',9,0.582036,0.658526,0.079407,1
18617,'2016/04/30 12:58:20:655',9,0.582036,0.658526,0.079407,1
18618,'2016/04/30 12:58:20:672',9,0.582452,0.659106,0.080244,1
18619,'2016/04/30 12:58:20:688',9,0.582452,0.659106,0.080244,1
18620,'2016/04/30 12:58:20:702',9,0.583669,0.658633,0.080293,1
18621,'2016/04/30 12:58:20:720',9,0.583669,0.659347,0.079024,1
18622,'2016/04/30 12:58:20:736',9,0.586539,0.661652,0.078387,1
18623,'2016/04/30 12:58:20:753',9,0.586539,0.661652,0.078387,1
18624,'2016/04/30 12:58:20:770',9,0.587221,0.66305,0.079694,1
18625,'2016/04/30 12:58:20:787',9,0.587221,0.66305,0.079694,1
18626,'2016/04/30 12:58:20:805',9,0.588493,0.659755,0.074785,1
18627,'2016/04/30 12:58:20:820',9,0.588493,0.659755,0.074785,1
18628,'2016/04/30 12:58:20:836',9,0.589314,0.66211,0.075951,1
18629,'2016/04/30 12:58:20:853',9,0.589314,0.66211,0.075951,1
18630,'2016/04/30 12:58:20:870',9,0.662346,0.736822,0.077386,1
18631,'2016/04/30 12:58:20:887',9,0.662346,0.736822,0.077386,1
18632,'2016/04/30 12:58:20:904',9,0.664631,0.736488,0.074151,1
18633,'2016/04/30 12:58:20:921',9,0.664631,0.736488,0.074151,1
18634,'2016/04/30 12:58:20:938',9,0.665841,0.736387,0.072257,1
18635,'2016/04/30 12:58:20:955',9,0.665841,0.736387,0.072257,1
18636,'2016/04/30 12:58:20:970',9,0.668299,0.740906,0.075493,1
18637,'2016/04/30 12:58:20:986',9,0.668299,0.740906,0.075493,1
18638,'2016/04/30 12:58:21:002',9,0.611106,0.684064,0.075546,1
18639,'2016/04/30 12:58:21:020',9,0.611106,0.684064,0.075546,1
18640,'2016/04/30 12:58:21:036',9,0.685601,0.757347,0.075238,1
18641,'2016/04/30 12:58:21:054',9,0.685601,0.757347,0.075238,1
18642,'2016/04/30 12:58:21:072',9,0.653308,0.726376,0.076078,1
18643,'2016/04/30 12:58:21:087',9,0.653308,0.726376,0.076078,1
18644,'2016/04/30 12:58:21:105',9,0.642074,0.715717,0.076737,1
18645,'2016/04/30 12:58:21:119',9,0.642074,0.715717,0.076737,1
18646,'2016/04/30 12:58:21:137',9,0.653222,0.722342,0.07178,1
18647,'2016/04/30 12:58:21:154',9,0.653222,0.722342,0.07178,1
18648,'2016/04/30 12:58:21:170',9,0.650209,0.724529,0.077721,1
18649,'2016/04/30 12:58:21:187',9,0.650209,0.724529,0.077721,1
18650,'2016/04/30 12:58:21:203',9,0.648514,0.71739,0.071859,1
18651,'2016/04/30 12:58:21:222',9,0.648514,0.71739,0.071859,1
18652,'2016/04/30 12:58:21:237',9,0.661902,0.729666,0.070272,1
18653,'2016/04/30 12:58:21:254',9,0.661902,0.729666,0.070272,1
18654,'2016/04/30 12:58:21:269',9,0.662875,0.728466,0.06814,1
18655,'2016/04/30 12:58:21:286',9,0.662875,0.728466,0.06814,1
18656,'2016/04/30 12:58:21:302',9,0.667404,0.733238,0.06816,1
18657,'2016/04/30 12:58:21:321',9,0.667404,0.733238,0.06816,1
18658,'2016/04/30 12:58:21:338',9,0.657661,0.72637,0.070954,1
18659,'2016/04/30 12:58:21:353',9,0.657661,0.72637,0.070954,1
18660,'2016/04/30 12:58:21:370',9,0.703997,0.772695,0.070548,1
18661,'2016/04/30 12:58:21:389',9,0.703997,0.772695,0.070548,1
18662,'2016/04/30 12:58:21:403',9,0.706699,0.773614,0.068923,1
18663,'2016/04/30 12:58:21:420',9,0.706699,0.773614,0.068923,1
18664,'2016/04/30 12:58:21:438',9,0.709467,0.776035,0.069183,1
18665,'2016/04/30 12:58:21:454',9,0.709467,0.776035,0.069183,1
18666,'2016/04/30 12:58:21:471',9,0.665546,0.731424,0.068432,1
18667,'2016/04/30 12:58:21:485',9,0.665546,0.731424,0.068432,1
18668,'2016/04/30 12:58:21:505',9,0.716387,0.784901,0.070441,1
18669,'2016/04/30 12:58:21:520',9,0.716387,0.784901,0.070441,1
18670,'2016/04/30 12:58:21:538',9,0.710562,0.776508,0.067686,1
18671,'2016/04/30 12:58:21:554',9,0.710562,0.776508,0.067686,1
18672,'2016/04/30 12:58:21:570',9,0.711414,0.77739,0.067888,1
18673,'2016/04/30 12:58:21:587',9,0.711414,0.77739,0.067888,1
18674,'2016/04/30 12:58:21:605',9,0.711581,0.777151,0.067497,1
18675,'2016/04/30 12:58:21:619',9,0.711581,0.777151,0.067497,1
18676,'2016/04/30 12:58:21:637',9,0.711414,0.779451,0.069736,1
18677,'2016/04/30 12:58:21:653',9,0.711414,0.779451,0.069736,1
18678,'2016/04/30 12:58:21:670',9,0.712623,0.768235,0.082371,1
18679,'2016/04/30 12:58:21:687',9,0.712623,0.768235,0.082371,1
18680,'2016/04/30 12:58:21:702',9,0.713449,0.783372,0.071629,1
18681,'2016/04/30 12:58:21:721',9,0.713449,0.783372,0.071629,1
18682,'2016/04/30 12:58:21:738',9,0.714481,0.780431,0.067297,1
18683,'2016/04/30 12:58:21:752',9,0.714481,0.780431,0.067297,1
18684,'2016/04/30 12:58:21:772',9,0.723514,0.795563,0.077312,1
18685,'2016/04/30 12:58:21:785',9,0.723514,0.795563,0.077312,1
18686,'2016/04/30 12:58:21:804',9,0.709557,0.784379,0.079705,1
18687,'2016/04/30 12:58:21:820',9,0.709557,0.784379,0.079705,1
18688,'2016/04/30 12:58:21:837',9,0.70715,0.771237,0.065327,1
18689,'2016/04/30 12:58:21:852',9,0.70715,0.771237,0.065327,1
18690,'2016/04/30 12:58:21:871',9,0.707215,0.791557,0.089239,1
18691,'2016/04/30 12:58:21:885',9,0.707215,0.791557,0.089239,1
18692,'2016/04/30 12:58:21:903',9,0.706853,0.780718,0.075799,1
18693,'2016/04/30 12:58:21:919',9,0.706853,0.780718,0.075799,1
18694,'2016/04/30 12:58:21:939',9,0.70509,0.775456,0.071118,1
18695,'2016/04/30 12:58:21:954',9,0.70509,0.775456,0.071118,1
18696,'2016/04/30 12:58:21:969',9,0.701516,0.746834,0.046671,1
18697,'2016/04/30 12:58:21:988',9,0.701516,0.746834,0.046671,1
18698,'2016/04/30 12:58:22:003',9,0.665935,0.713464,0.050231,1
18699,'2016/04/30 12:58:22:019',9,0.665935,0.713464,0.050231,1
18700,'2016/04/30 12:58:22:036',9,0.665576,0.713828,0.050589,1
18701,'2016/04/30 12:58:22:053',9,0.665576,0.713828,0.050589,1
18702,'2016/04/30 12:58:22:070',9,0.718409,0.769241,0.052333,1
18703,'2016/04/30 12:58:22:085',9,0.718409,0.769241,0.052333,1
18704,'2016/04/30 12:58:22:104',9,0.723086,0.773754,0.054662,1
18705,'2016/04/30 12:58:22:118',9,0.723086,0.773754,0.054662,1
18706,'2016/04/30 12:58:22:139',9,0.664156,0.716638,0.055293,1
18707,'2016/04/30 12:58:22:152',9,0.664156,0.716638,0.055293,1
18708,'2016/04/30 12:58:22:172',9,0.720954,0.79238,0.10421,1
18709,'2016/04/30 12:58:22:186',9,0.720954,0.79238,0.10421,1
18710,'2016/04/30 12:58:22:202',9,0.645967,0.699274,0.056196,1
18711,'2016/04/30 12:58:22:221',9,0.645967,0.699274,0.056196,1
18712,'2016/04/30 12:58:22:236',9,0.71605,0.771658,0.057236,1
18713,'2016/04/30 12:58:22:254',9,0.71605,0.771658,0.057236,1
18714,'2016/04/30 12:58:22:268',9,0.714567,0.768802,0.055493,1
18715,'2016/04/30 12:58:22:288',9,0.714567,0.768802,0.055493,1
18716,'2016/04/30 12:58:22:302',9,0.64946,0.703435,0.056121,1
18717,'2016/04/30 12:58:22:320',9,0.64946,0.703435,0.056121,1
18718,'2016/04/30 12:58:22:337',9,0.646575,0.699877,0.054377,1
18719,'2016/04/30 12:58:22:353',9,0.646575,0.699877,0.054377,1
18720,'2016/04/30 12:58:22:371',9,0.643967,0.695332,0.052491,1
18721,'2016/04/30 12:58:22:386',9,0.643967,0.695332,0.052491,1
18722,'2016/04/30 12:58:22:403',9,0.627784,0.677489,0.050362,1
18723,'2016/04/30 12:58:22:422',9,0.627784,0.677489,0.050362,1
18724,'2016/04/30 12:58:22:436',9,0.623145,0.672228,0.049868,1
18725,'2016/04/30 12:58:22:452',9,0.623145,0.672228,0.049868,1
18726,'2016/04/30 12:58:22:471',9,0.62507,0.668666,0.044997,1
18727,'2016/04/30 12:58:22:488',9,0.62507,0.668666,0.044997,1
18728,'2016/04/30 12:58:22:502',9,0.625515,0.671017,0.0461,1
18729,'2016/04/30 12:58:22:522',9,0.625515,0.671017,0.0461,1
18730,'2016/04/30 12:58:22:538',9,0.710546,0.761463,0.051628,1
18731,'2016/04/30 12:58:22:552',9,0.710546,0.761463,0.051628,1
18732,'2016/04/30 12:58:22:569',9,0.62404,0.693952,0.071455,1
18733,'2016/04/30 12:58:22:585',9,0.62404,0.693952,0.071455,1
18734,'2016/04/30 12:58:22:604',9,0.625076,0.690531,0.06815,1
18735,'2016/04/30 12:58:22:619',9,0.625076,0.690531,0.06815,1
18736,'2016/04/30 12:58:22:638',9,0.627659,0.697466,0.070932,1
18737,'2016/04/30 12:58:22:652',9,0.627659,0.697466,0.070932,1
18738,'2016/04/30 12:58:22:673',9,0.696034,0.768279,0.072298,1
18739,'2016/04/30 12:58:22:686',9,0.696034,0.768279,0.072298,1
18740,'2016/04/30 12:58:22:703',9,0.698908,0.771315,0.073091,1
18741,'2016/04/30 12:58:22:721',9,0.698908,0.771315,0.073091,1
18742,'2016/04/30 12:58:22:737',9,0.703043,0.775693,0.073,1
18743,'2016/04/30 12:58:22:755',9,0.703043,0.775693,0.073,1
18744,'2016/04/30 12:58:22:771',9,0.704952,0.77641,0.072384,1
18745,'2016/04/30 12:58:22:786',9,0.704952,0.77641,0.072384,1
18746,'2016/04/30 12:58:22:803',9,0.729664,0.801733,0.073013,1
18747,'2016/04/30 12:58:22:819',9,0.729664,0.801733,0.073013,1
18748,'2016/04/30 12:58:22:837',9,0.73218,0.807023,0.075268,1
18749,'2016/04/30 12:58:22:853',9,0.73218,0.807023,0.075268,1
18750,'2016/04/30 12:58:22:871',9,0.735554,0.809836,0.074476,1
18751,'2016/04/30 12:58:22:886',9,0.735554,0.809836,0.074476,1
18752,'2016/04/30 12:58:22:905',9,0.734779,0.807279,0.073279,1
18753,'2016/04/30 12:58:22:919',9,0.734779,0.807279,0.073279,1
18754,'2016/04/30 12:58:22:938',9,0.737066,0.81045,0.073724,1
18755,'2016/04/30 12:58:22:953',9,0.737066,0.81045,0.073724,1
18756,'2016/04/30 12:58:22:969',9,0.739156,0.813636,0.074927,1
18757,'2016/04/30 12:58:22:988',9,0.739156,0.813636,0.074927,1
18758,'2016/04/30 12:58:23:003',9,0.692084,0.766621,0.074826,1
18759,'2016/04/30 12:58:23:021',9,0.692084,0.766621,0.074826,1
18760,'2016/04/30 12:58:23:036',9,0.694413,0.770182,0.075974,1
18761,'2016/04/30 12:58:23:052',9,0.694413,0.770182,0.075974,1
18762,'2016/04/30 12:58:23:069',9,0.694413,0.770182,0.075974,1
18763,'2016/04/30 12:58:23:087',9,0.6922,0.766952,0.074917,1
18764,'2016/04/30 12:58:23:104',9,0.6922,0.766952,0.074917,1
